Unnamed: 0,Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management ,Record ID,Vehicle Type
5764,RESERVED,GILLIG,TRANSIT,2015.0,MAROON,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,20613Charter Sightseeing,Charter Sightseeing
5815,RESERVED,GILLIG,TRANSIT,2015.0,MAROON,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,20606Charter Sightseeing,Charter Sightseeing
6303,ACTIVE,ALEXDER DENNIS LTD,E400H,2014.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,19628Charter Sightseeing,Charter Sightseeing
6402,INACTIVE,ALEXANDER DENNIS LTD,ENVIRO 400,2013.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,16786Charter Sightseeing,Charter Sightseeing
6404,ACTIVE,ALEXANDER DENNIS LTD,ENVIRO 400,2013.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,16777Charter Sightseeing,Charter Sightseeing
6836,INACTIVE,FREIGHTLINER,X LINE SHUTTLE,2000.0,GREEN,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,,,13564Charter Sightseeing,Charter Sightseeing
6855,INACTIVE,FREIGHTLINER,TROLLEY,1997.0,WHITE,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,,,20235Charter Sightseeing,Charter Sightseeing
7114,INACTIVE,INTL,CARRYALL,1997.0,WHITE,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,,,1000012Charter Sightseeing,Charter Sightseeing
7316,INACTIVE,FREIGHLINE,X LINE SHUTTLE,2000.0,GREEN,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,,,13760Charter Sightseeing,Charter Sightseeing
7602,ACTIVE,MERCEDES,SPRINTER,2015.0,WHITE,Diesel,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,,,5646Ambulance,Ambulance
8088,ACTIVE,MERCEDES,SPRINTER,2012.0,YELLOW/BLUE,Diesel,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,,,5245Ambulance,Ambulance
8221,INACTIVE,CHAMPION,TROLLEY,2000.0,ORANGE,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,,,17290Charter Sightseeing,Charter Sightseeing
8434,INACTIVE,FREIGHTLINER,GLAVAL LEGACY,2015.0,BLACK,Diesel,N,JKS LIMOUSINES LLC.,CHICAGO,IL,60602.0,,,10713Charter Sightseeing,Charter Sightseeing
8649,INACTIVE,ALEXANDER DENNIS LTD,ENVIRO 400,2013.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,16779Charter Sightseeing,Charter Sightseeing
8740,INACTIVE,FREIGHLINE,TROLLEY,2008.0,YELLOW/BLUE,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,9035Charter Sightseeing,Charter Sightseeing
8768,INACTIVE,FREIGHLINE,TROLLEY,2007.0,RED/CREAM,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,96605Charter Sightseeing,Charter Sightseeing
8942,INACTIVE,,,1998.0,RED/WHITE,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,175253Charter Sightseeing,Charter Sightseeing
9059,RESERVED,ALEXANDER DENNIS LTD,ENVIRO 400,2013.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,16781Charter Sightseeing,Charter Sightseeing
9217,ACTIVE,CADILLAC,ESCALADE ESV,2024.0,BLACK,Diesel,N,ANLONG KE,CHICAGO,IL,60608.0,,,9309Livery,Livery
9700,INACTIVE,MCI,4505,2007.0,BLACK/WHITE/RED/BLUE,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,19156Charter Sightseeing,Charter Sightseeing
9818,RESERVED,ALEXANDER DENNIS LTD,ENVIRO 400,2013.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,16780Charter Sightseeing,Charter Sightseeing
10795,INACTIVE,,,2006.0,YELLOW/BLUE,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,23341Charter Sightseeing,Charter Sightseeing
10820,INACTIVE,GILLIG,TRANSIT,2015.0,MAROON,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,20603Charter Sightseeing,Charter Sightseeing
11018,INACTIVE,,,2006.0,YELLOW/BLUE,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,23327Charter Sightseeing,Charter Sightseeing
11089,INACTIVE,FREIGHLINE,TROLLEY,2002.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,17871Charter Sightseeing,Charter Sightseeing
11097,INACTIVE,FREIGHTLINER,TROLLEY,2002.0,RED/GREEN,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,,,19769Charter Sightseeing,Charter Sightseeing
11395,INACTIVE,DOUBLE SHUFLE,TROLLEY,2004.0,RED,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,,,18262Charter Sightseeing,Charter Sightseeing
11441,INACTIVE,FREIGHLINE,M2 106,2016.0,BLACK,Diesel,N,JKS LIMOUSINES LLC.,CHICAGO,IL,60602.0,,,13009Charter Sightseeing,Charter Sightseeing
11499,INACTIVE,FREIGHTLINER,G40M2,2015.0,WHITE,Diesel,N,"K I S, INC.",CHICAGO,IL,60625.0,,,14071Charter Sightseeing,Charter Sightseeing
11566,INACTIVE,CHAMPION,TROLLEY,2001.0,RED,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,,,1000006Charter Sightseeing,Charter Sightseeing
11654,INACTIVE,ALEXDER DENNIS LTD,E400H,2014.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,19626Charter Sightseeing,Charter Sightseeing
11712,INACTIVE,FREIGHLINE,TROLLEY,1998.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,17869Charter Sightseeing,Charter Sightseeing
11797,INACTIVE,CHAMPION,TROLLEY,1999.0,RED,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,,,14356Charter Sightseeing,Charter Sightseeing
12010,INACTIVE,MCI,D4505,2006.0,BLACK/WHITE/RED/BLUE,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,19163Charter Sightseeing,Charter Sightseeing
12030,ACTIVE,MERCEDES,SPRINTER,2012.0,WHITE/BLUE,Diesel,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,,,5298Ambulance,Ambulance
12197,INACTIVE,LEYLAND,OLYMPIAN,1988.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,17868Charter Sightseeing,Charter Sightseeing
12225,INACTIVE,ALEXANDER DENNIS LTD,ENVIRO 400,2013.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,16782Charter Sightseeing,Charter Sightseeing
12532,INACTIVE,GILLIG,TRANSIT,2015.0,MAROON,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,20605Charter Sightseeing,Charter Sightseeing
12716,RESERVED,ALEXDER DENNIS LTD,E400H,2014.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,19627Charter Sightseeing,Charter Sightseeing
12999,INACTIVE,ISUZU,CARRYALL,1986.0,MAROON,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,,,13565Charter Sightseeing,Charter Sightseeing
13066,RESERVED,ALEXANDER DENNIS LTD,ENVIRO 400,2013.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,16778Charter Sightseeing,Charter Sightseeing
13349,INACTIVE,MCI,102C3,1992.0,RED/WHITE/BLUE,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,1007Charter Sightseeing,Charter Sightseeing
13379,INACTIVE,MCI,D4505,2006.0,BLACK/WHITE/RED/BLUE,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,19163Charter Sightseeing,Charter Sightseeing
13778,INACTIVE,DOUBLE SHUFLE,TROLLEY,2004.0,RED,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,,,18261Charter Sightseeing,Charter Sightseeing
13856,INACTIVE,ALEXANDER DENNIS LTD,ENVIRO 400,2013.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,16784Charter Sightseeing,Charter Sightseeing
14247,INACTIVE,FREIGHLINE,X LINE SHUTTLE,2002.0,GREEN,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,,,11399Charter Sightseeing,Charter Sightseeing
14313,ACTIVE,MERCEDES,SPRINTER,2012.0,WHITE/ORANGE,Diesel,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,,,5557Ambulance,Ambulance
14405,INACTIVE,THOMAS,TROLLEY,2005.0,GREEN,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,,,17802Charter Sightseeing,Charter Sightseeing
14612,ACTIVE,CADILLAC,ESCALADE ESV,2024.0,BLACK,Diesel,N,FRARS INC,CHICAGO,IL,60645.0,,,7224Livery,Livery
14692,INACTIVE,FREIGHLINE,X LINE SHUTTLE,2000.0,GREEN,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,,,1000010Charter Sightseeing,Charter Sightseeing
15157,INACTIVE,SPEC-CONSTED,TROLLEY,2014.0,RED,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,,,16904Charter Sightseeing,Charter Sightseeing
15250,INACTIVE,ALEXANDER DENNIS LTD,ENVIRO 400,2013.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,16776Charter Sightseeing,Charter Sightseeing
15332,INACTIVE,LEYLAND,OLYMPIAN,1988.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,17870Charter Sightseeing,Charter Sightseeing
15414,INACTIVE,FREIGHTLINER,GLAVAL LEGACY,2015.0,BLACK,Diesel,N,JKS LIMOUSINES LLC.,CHICAGO,IL,60602.0,,,10714Charter Sightseeing,Charter Sightseeing
15669,ACTIVE,MERCEDES,SPRINTER,2012.0,RED/WHITE,Diesel,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,,,4882Ambulance,Ambulance
15790,INACTIVE,THOMAS,TROLLEY,2005.0,GREEN,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,,,16002Charter Sightseeing,Charter Sightseeing
15914,INACTIVE,CHAMPION,TROLLEY,1999.0,RED,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,,,1000007Charter Sightseeing,Charter Sightseeing
15960,ACTIVE,CHEVROLET,SUBURBAN,2024.0,BLACK,Diesel,N,NURIA ENTERPRISE INC,CHICAGO,IL,60645.0,,,7848Livery,Livery
16210,INACTIVE,FREIGHTLINER,TROLLEY,1999.0,RED,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,,,16903Charter Sightseeing,Charter Sightseeing
16212,RESERVED,ALEXANDER DENNIS LTD,ENVIRO 400,2013.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,16785Charter Sightseeing,Charter Sightseeing
16365,INACTIVE,LEYLAND,OLYMPIAN,1988.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,17765Charter Sightseeing,Charter Sightseeing
16396,RESERVED,GILLIG,TRANSIT,2015.0,MAROON,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,20604Charter Sightseeing,Charter Sightseeing
16414,INACTIVE,CHAMPION,TROLLEY,1993.0,ORANGE,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,,,1000003Charter Sightseeing,Charter Sightseeing
16417,INACTIVE,ISUZU,CARRYALL,1986.0,MAROON,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,,,1000008Charter Sightseeing,Charter Sightseeing
291,ACTIVE,TESLA,Y,2021.0,BLACK,Electric,N,RIZ LIMO TRANSPORTATION CO.,CHICAGO,IL,60634.0,,,9067Livery,Livery
1540,SURRENDER,TESLA,Y,2020.0,GREEN,Electric,N,SCORPIO INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",3861Taxi,Taxi
1541,ACTIVE,KIA,NIRO,2023.0,DARK GREEN,Electric,N,TEZ CAB CO,CHICAGO,IL,60641.0,Independent1,Owner-Operator,1358Taxi,Taxi
1863,VIOLATION,TUK TUK,L5 LIMO GT,2018.0,WHITE,Electric,N,TUK TUK CHICAGO LLC,CHICAGO,IL,60654.0,,,9872Low Speed Electric,Low Speed Electric
3279,ACTIVE,MAINSTREET,SMASHCAB,2008.0,BLACK,Electric,N,"AUSTIN PEDICAB COMPANY, LLC",CHICAGO,IL,60642.0,,,126Pedicab,Pedicab
3505,VIOLATION,TUK TUK,L5 LIMO GT,2018.0,WHITE,Electric,N,TUK TUK CHICAGO LLC,CHICAGO,IL,60654.0,,,9873Low Speed Electric,Low Speed Electric
3892,FORECLOSURE,TESLA,MODEL 3,2021.0,GREEN,Electric,N,"NICKI & EMMY, INC.",CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",4512Taxi,Taxi
3901,VIOLATION,TUK TUK,L5 LIMO GT,2018.0,WHITE,Electric,N,TUK TUK CHICAGO LLC,CHICAGO,IL,60654.0,,,9876Low Speed Electric,Low Speed Electric
4441,ACTIVE,TESLA,Y,2021.0,BLACK,Electric,N,RIZ LIMO TRANSPORTATION CO.,CHICAGO,IL,60634.0,,,9067Livery,Livery
4744,VIOLATION,TUK TUK,L5 LIMO GT,2018.0,WHITE,Electric,N,TUK TUK CHICAGO LLC,CHICAGO,IL,60654.0,,,9875Low Speed Electric,Low Speed Electric
4884,VIOLATION,TESLA,Y,2023.0,BLACK,Electric,N,CLEARPATH MOBILITY LLC,CHICAGO,IL,60615.0,,,7560Livery,Livery
5608,ACTIVE,KIA,NIRO,2023.0,DARK GREEN,Electric,N,TEZ CAB CO,CHICAGO,IL,60641.0,Independent1,Owner-Operator,1358Taxi,Taxi
5668,ACTIVE,LUCID,AIR TOURING,2023.0,BLACK,Electric,N,ECO ELITE LIMOUSINE LLC,CHICAGO,IL,60614.0,,,8730Livery,Livery
6146,VIOLATION,POLARIS,GEM E6,2019.0,BLACK,Electric,N,SHEP & COMPANY LLC,CHICAGO,IL,60615.0,,,7565Livery,Livery
7792,FORECLOSURE,TESLA,MODEL 3,2021.0,GREEN,Electric,N,NICKI INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1032Taxi,Taxi
8336,VIOLATION,TESLA,Y,2022.0,GREEN,Electric,N,NICKI INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",2642Taxi,Taxi
8629,SURRENDER,TESLA,Y,2020.0,GREEN,Electric,N,SCORPIO INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",4083Taxi,Taxi
9415,ACTIVE,MAINSTREET,SMASHCAB,2008.0,BLACK,Electric,N,"AUSTIN PEDICAB COMPANY, LLC",CHICAGO,IL,60642.0,,,128Pedicab,Pedicab
9807,VIOLATION,POLARIS,GEM E6,2019.0,WHITE,Electric,N,SHEP & COMPANY LLC,CHICAGO,IL,60615.0,,,7699Livery,Livery
9998,ACTIVE,TESLA,MODEL Y,2022.0,BLACK,Electric,N,NUR MOTORS LLC,CHICAGO,IL,60613.0,,,8011Livery,Livery
10124,VIOLATION,POLARIS,GEM E6,2019.0,BLACK,Electric,N,SHEP & COMPANY LLC,CHICAGO,IL,60615.0,,,7461Livery,Livery
11223,ACTIVE,BMW,750LI,2023.0,SILVER,Electric,N,ARDA INC.,CHICAGO,IL,60641.0,,,7763Livery,Livery
11553,ACTIVE,CADILLAC,LYRIQ,2024.0,BLACK,Electric,N,WHERE 2 LIMOUSINE LIMITED,CHICAGO,IL,60645.0,,,8647Livery,Livery
11921,ACTIVE,TESLA,Y,2021.0,BLACK,Electric,N,SUFIYAN I INC,CHICAGO,IL,60634.0,,Owner Manager,8321Livery,Livery
12142,VIOLATION,TUK TUK,L5 LIMO GT,2018.0,WHITE,Electric,N,TUK TUK CHICAGO LLC,CHICAGO,IL,60654.0,,,9874Low Speed Electric,Low Speed Electric
14059,ACTIVE,MAINSTREET,SMASHCAB,2008.0,BLACK,Electric,N,"AUSTIN PEDICAB COMPANY, LLC",CHICAGO,IL,60642.0,,,125Pedicab,Pedicab
14596,ACTIVE,MAINSTREET,SMASHCAB,2008.0,BLACK,Electric,N,"AUSTIN PEDICAB COMPANY, LLC",CHICAGO,IL,60642.0,,,128Pedicab,Pedicab
14733,ACTIVE,MAINSTREET,BOARDWALK,2008.0,BLACK,Electric,N,"AUSTIN PEDICAB COMPANY, LLC",CHICAGO,IL,60642.0,,,124Pedicab,Pedicab
14746,VIOLATION,POLARIS,GEM E6,2019.0,BLACK,Electric,N,SHEP & COMPANY LLC,CHICAGO,IL,60615.0,,,7730Livery,Livery
14869,ACTIVE,PRECISION,PP6,2018.0,BLACK,Electric,N,"AUSTIN PEDICAB COMPANY, LLC",CHICAGO,IL,60642.0,,,120Pedicab,Pedicab
15031,ACTIVE,TESLA,Y,2021.0,BLACK,Electric,N,SIKDER IMAM,CHICAGO,IL,60659.0,,,9695Livery,Livery
15420,VIOLATION,TUK TUK,L5 LIMO GT,2018.0,WHITE,Electric,N,TUK TUK CHICAGO LLC,CHICAGO,IL,60654.0,,,9871Low Speed Electric,Low Speed Electric
16245,VIOLATION,TOYOTA,BZ4X,2023.0,WHITE,Electric,N,CHICAGO MEDALLION FOUR LLC.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4659Taxi,Taxi
56,VIOLATION,DODGE,CARAVAN,2017.0,WHITE,Flex Fuel,N,AMC CAB CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4595Taxi,Taxi
129,VIOLATION,DODGE,GRAND CARAVAN,2017.0,WHITE,Flex Fuel,Y,ELSTON FOUR LLC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4540Taxi,Taxi
148,VIOLATION,DODGE,CARAVAN,2013.0,WHITE,Flex Fuel,N,1759 INC.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,1759Taxi,Taxi
248,REVOKED,DODGE,GRAND CARAVAN,2013.0,WHITE,Flex Fuel,N,SHAZIF CAB CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,6897Taxi,Taxi
252,VIOLATION,FORD,CROWN VICTORIA,2011.0,WHITE,Flex Fuel,N,THOMAS A. ZUMMO,CHICAGO,IL,60608.0,DIS-AFFILIATED,Owner Manager,5774Taxi,Taxi
296,ACTIVE,DODGE,GRAND CARAVAN,2017.0,YELLOW,Flex Fuel,Y,FANTASTIC TAXI INC,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,5993Taxi,Taxi
369,ACTIVE,FORD,ESCAPE,2012.0,WHITE/BLACK/STRIPES,Flex Fuel,N,ADE CROWN INC,CHICAGO,IL,60628.0,Independent1,Owner-Operator,6128Taxi,Taxi
377,ACTIVE,DODGE,GRAND CARAVAN,2015.0,WHITE,Flex Fuel,Y,SALMA & YOUSEF CAB INC.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,6761Taxi,Taxi
404,VIOLATION,DODGE,CARAVAN,2013.0,WHITE,Flex Fuel,Y,ARYA RIDE INC.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,2518Taxi,Taxi
617,VIOLATION,FORD,CROWN VICTORIA,2009.0,WHITE,Flex Fuel,N,C & D CAB CO,CHICAGO,IL,60619.0,EXPIRED AFFILIATION,Owner Manager,3086Taxi,Taxi
650,ACTIVE,TOYOTA,SIENNA,2023.0,WHITE,Flex Fuel,Y,G.G. TRANSIT CORP.,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,2780Taxi,Taxi
775,SURRENDER,DODGE,GRAND CARAVAN,2017.0,WHITE,Flex Fuel,Y,BESSIES CAB CORP,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3251Taxi,Taxi
817,VIOLATION,DODGE,CARAVAN,2014.0,WHITE,Flex Fuel,Y,TORIA INC.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,6507Taxi,Taxi
952,ACTIVE,DODGE,CARAVAN,2016.0,BLUE/WHITE,Flex Fuel,Y,MCCAB XXIII CORP.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",138Taxi,Taxi
1002,ACTIVE,DODGE,CARAVAN,2013.0,WHITE,Flex Fuel,N,"LEMPIRA, INC.",CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,4175Taxi,Taxi
1085,VIOLATION,DODGE,GRAND CARAVAN,2013.0,WHITE,Flex Fuel,Y,SHAZIF CAB CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,6898Taxi,Taxi
1182,VIOLATION,DODGE,CARAVAN,2014.0,WHITE,Flex Fuel,Y,SPHAN RIDE INC.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,2711Taxi,Taxi
1304,VIOLATION,DODGE,GRAND CARAVAN,2012.0,BLUE,Flex Fuel,Y,PERSISTENCE TAXI LLC,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,5402Taxi,Taxi
1335,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Flex Fuel,N,MEDALLION FUNDING CHICAGO CORP IV,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,739Taxi,Taxi
1379,VIOLATION,DODGE,CARAVAN,2012.0,WHITE,Flex Fuel,N,4260 CAB CORPORATION,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,4260Taxi,Taxi
1433,SURRENDER,TOYOTA,SIENNA,2015.0,WHITE,Flex Fuel,N,OKUNDAYE AND SONS INC.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,5029Taxi,Taxi
1538,VIOLATION,CHEVROLET,HHR,2011.0,WHITE,Flex Fuel,N,YAYE INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner-Operator,5868Taxi,Taxi
1580,FORECLOSURE,DODGE,CARAVAN,2016.0,GREEN,Flex Fuel,Y,TERRA TAXI TWO CORP,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",5244Taxi,Taxi
1795,SURRENDER,DODGE,GRAND CARAVAN,2016.0,GREEN,Flex Fuel,Y,NECT 2 INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",5039Taxi,Taxi
1965,SURRENDER,DODGE,GRAND CARAVAN,2010.0,WHITE,Flex Fuel,N,AVENUE TRANSPORTATION INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,2403Taxi,Taxi
1969,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Flex Fuel,N,ALEX K OWOYEMI,CHICAGO,IL,60616.0,DIS-AFFILIATED,Owner-Operator,4939Taxi,Taxi
2207,VIOLATION,VPG,MV-1,2014.0,WHITE,Flex Fuel,Y,NOBLE CAB CO,CHICAGO,IL,60656.0,Flash Cab Co,Chicago Taxicab Management Inc.,3405Taxi,Taxi
2235,VIOLATION,CHRYSLER,TOWN AND COUNTRY,2013.0,YELLOW,Flex Fuel,N,OKUNDAYE AND SONS INC.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,5448Taxi,Taxi
2341,VIOLATION,DODGE,CARAVAN,2012.0,BLUE,Flex Fuel,Y,PERSISTENCE TAXI LLC,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,2206Taxi,Taxi
2440,VIOLATION,DODGE,GRAND CARAVAN,2016.0,WHITE,Flex Fuel,Y,CHICAGO MEDALLION THREE LLC.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4480Taxi,Taxi
2486,VIOLATION,DODGE,CARAVAN,2016.0,WHITE,Flex Fuel,Y,AMERICAN ROCKIN BABY INC,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner-Operator,3703Taxi,Taxi
2511,VIOLATION,DODGE,GRAND CARAVAN,2014.0,WHITE,Flex Fuel,Y,LMBK HACKING CHICAGO CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6892Taxi,Taxi
2526,SURRENDER,DODGE,CARAVAN,2016.0,BLUE/WHITE,Flex Fuel,Y,MCCAB XXIII CORP.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",353Taxi,Taxi
2569,VIOLATION,FORD,CROWN VICTORIA,2009.0,WHITE,Flex Fuel,N,GAITHER CAB CO,CHICAGO,IL,60619.0,EXPIRED AFFILIATION,Owner Manager,3252Taxi,Taxi
2573,VIOLATION,DODGE,CARAVAN,2013.0,WHITE,Flex Fuel,N,BUCKINGHAM CAB CO.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,5492Taxi,Taxi
2756,SURRENDER,DODGE,CARAVAN,2010.0,GREEN,Flex Fuel,Y,LIBRA TAXI INC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",537Taxi,Taxi
2784,VIOLATION,DODGE,CARAVAN,2017.0,WHITE,Flex Fuel,Y,RIVERSIDE CAB CORP,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,1257Taxi,Taxi
2794,VIOLATION,DODGE,CARAVAN,2010.0,WHITE,Flex Fuel,Y,ROBE TAXI CORP,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,1146Taxi,Taxi
2813,VIOLATION,DODGE,CARAVAN,2016.0,WHITE,Flex Fuel,Y,ANDREW AND STEVEN CAB CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3870Taxi,Taxi
3154,REVOKED,TOYOTA,SCION,2015.0,WHITE,Flex Fuel,N,CUNNINGHAM CAB CORP,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,1968Taxi,Taxi
3250,VIOLATION,DODGE,CARAVAN,2016.0,WHITE,Flex Fuel,Y,"OLAN CAB CO., INC.",CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,2233Taxi,Taxi
3370,VIOLATION,CHEVROLET,IMPALA,2013.0,WHITE,Flex Fuel,N,BP CAB COMPANY INC,CHICAGO,IL,60641.0,Independent2,Owner-Operator,6029Taxi,Taxi
3498,VIOLATION,DODGE,GRAND CARAVAN,2015.0,WHITE,Flex Fuel,N,SPHAN RIDE INC.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,5112Taxi,Taxi
